date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:00	4434/4434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jul%202021%2012:55:56%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/1242.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/1242.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:02	63237/63237	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jul%202021%2010:41:42%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/nursing_diploma-1.png	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/07/nursing_diploma-1.png	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:03	163913/163913	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2023:55:00%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/testimonials1.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/05/testimonials1.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:04	22965/22965	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2007:59:42%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/1-2.jpg	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/uploads/2021/06/1-2.jpg	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:05	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Jun%202019%2019:04:30%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/revolution/assets/loader.gif	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/revolution/assets/loader.gif	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:06	89521/89521	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Jul%202021%2004:30:21%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-includes/js/jquery/jquery.minaf6c.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:07	65788/65788	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20May%202021%2000:31:04%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.min.js?ver=2.5.8	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/plugins/search-filter-pro/public/assets/js/search-filter-build.mined42.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:08	29121/29121	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20May%202021%2000:31:04%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.min.js?ver=2.5.8	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/plugins/search-filter-pro/public/assets/js/chosen.jquery.mined42.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:09	6406/6406	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Jul%202021%2004:30:21%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:11	16470/16470	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Jul%202021%2004:30:21%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:11	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2010%20Sep%202021%2005:44:11%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/plugins/contact-form-7/includes/js/index.841c225.delayed	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:13	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2010%20Sep%202021%2005:44:13%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/plugins/country-phone-field-contact-form-7/assets/js/countrySelect.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/plugins/country-phone-field-contact-form-7/assets/js/countrySelect.min.843f658.delayed	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
13:44:14	24632/24632	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Dec%202018%2017:12:48%20GMT	https://webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/tether.min.js?ver=5.8.1	D:/PC/website/seositecheckup%20search/webindiasolutions.co.in/2021/smedu/wp-content/themes/mytheme/assets/js/tether.minf658.js	(from https://seositecheckup.com/seo-audit/webindiasolutions.co.in/2021/smedu)
